signal_time,direction,is_win,total_r,target1_R,target2_R,zone_start_time,ob_direction,ob_body_over_atr,fvg_size_over_atr,confirmation_bars_5m,confirmation_calendar_minutes
2026-06-04 07:30:00+00:00,bearish,True,0.708541572010758,2.417083144021516,7.473875511122134,2026-06-04 07:15:00+00:00,bearish,0.32763276327623697,0.12601260126039246,3,15.0
2026-06-08 08:50:00+00:00,bearish,True,0.21290637284435304,0.11649593985829823,0.3093168058304079,2026-06-08 08:45:00+00:00,bearish,0.006695361071598902,0.4418938307032275,1,5.0
2026-06-11 20:00:00+00:00,bullish,True,0.3933211126165409,0.6318243404797418,0.15481788475334005,2026-06-11 17:30:00+00:00,bullish,0.4878048780483276,6.260162601626102,30,150.0
2026-06-12 08:20:00+00:00,bullish,False,-0.25613618368965957,0.48772763262068086,0.4544734758513575,2026-06-12 08:00:00+00:00,bullish,0.009797060881799111,1.2540237928620197,4,20.0
2026-06-14 21:25:00+00:00,bullish,True,0.5683734137898392,0.31679829621067573,0.8199485313690026,2026-06-14 21:15:00+00:00,bullish,0.10020449897754737,1.6319018404916672,2,10.0
2026-06-17 20:00:00+00:00,bearish,True,0.8292396497453991,0.9334561171023457,0.7250231823884526,2026-06-17 17:45:00+00:00,bearish,0.219435736677562,7.735109717868225,27,135.0
2026-06-18 07:35:00+00:00,bearish,True,0.1704258229504385,0.024978441226324623,0.3158732046745524,2026-06-18 07:00:00+00:00,bearish,0.03273577552584025,1.134840218238174,7,35.0
2026-06-22 03:40:00+00:00,bearish,True,0.014841696785619175,0.012080450872013825,0.017602942699224525,2026-06-22 03:30:00+00:00,bearish,0.2538354253834748,0.11715481171581678,2,10.0
2026-06-22 07:30:00+00:00,bearish,True,0.01772608970901975,0.0029543482848414836,0.03249783113319801,2026-06-22 07:15:00+00:00,bearish,0.23844282238449568,0.5563665855638232,3,15.0
2026-06-22 10:40:00+00:00,bearish,True,0.05126663660805516,0.08883990448042298,0.013693368735687342,2026-06-22 07:15:00+00:00,bearish,0.23844282238449568,0.5563665855638232,41,205.0
2026-06-22 13:05:00+00:00,bearish,True,0.04855827784192611,0.030368694936971082,0.06674786074688113,2026-06-22 13:00:00+00:00,bearish,0.3456790123457512,1.6790123456790498,1,5.0
2026-06-23 07:45:00+00:00,bearish,True,0.30067246417641963,0.2858852938071055,0.3154596345457338,2026-06-23 07:30:00+00:00,bearish,0.3606340819025514,1.5257595772788564,3,15.0
2026-06-23 14:15:00+00:00,bearish,True,0.6577414602391414,0.48566142460683076,0.8298214958714519,2026-06-23 14:00:00+00:00,bearish,0.4904250350304002,0.6669780476413326,3,15.0
2026-06-24 00:15:00+00:00,bearish,True,0.7879080237967202,0.40520984080957045,1.1706062067838698,2026-06-24 00:15:00+00:00,bearish,0.0,0.29402261712533045,0,0.0
2026-06-24 12:35:00+00:00,bearish,True,0.5066307955492502,0.11974909712982895,0.8935124939686713,2026-06-24 12:30:00+00:00,bearish,0.2989323843417302,0.7805456702252805,1,5.0
2026-07-01 12:00:00+00:00,bearish,True,0.30764331210186047,0.4488322717622156,0.16645435244150536,2026-07-01 11:45:00+00:00,bearish,0.028945554789989718,0.5017229496901557,3,15.0
2026-07-03 01:00:00+00:00,bullish,False,-0.07485097289401166,0.8502980542119767,13.242604881350381,2026-07-03 00:45:00+00:00,bullish,0.39669421487641005,0.8429752066119126,3,15.0
